POW_SA2_CODE_2021,SEO_AGFF_Bf_91,SEO_AGFF_91_95,SEO_AGFF_96_00,SEO_AGFF_01_05,SEO_AGFF_06_10,SEO_AGFF_11_15,SEO_AGFF_16_20,SEO_AGFF_2021,SEO_AGFF_NS,SEO_AGFF_Tot,SEO_Min_Bf_91,SEO_Min_91_95,SEO_Min_96_00,SEO_Min_01_05,SEO_Min_06_10,SEO_Min_11_15,SEO_Min_16_20,SEO_Min_2021,SEO_Min_NS,SEO_Min_Tot,SEO_Mnf_Bf_91,SEO_Mnf_91_95,SEO_Mnf_96_00,SEO_Mnf_01_05,SEO_Mnf_06_10,SEO_Mnf_11_15,SEO_Mnf_16_20,SEO_Mnf_2021,SEO_Mnf_NS,SEO_Mnf_Tot,SEO_EGWWS_Bf_91,SEO_EGWWS_91_95,SEO_EGWWS_96_00,SEO_EGWWS_01_05,SEO_EGWWS_06_10,SEO_EGWWS_11_15,SEO_EGWWS_16_20,SEO_EGWWS_2021,SEO_EGWWS_NS,SEO_EGWWS_Tot,SEO_Const_Bf_91,SEO_Const_91_95,SEO_Const_96_00,SEO_Const_01_05,SEO_Const_06_10,SEO_Const_11_15,SEO_Const_16_20,SEO_Const_2021,SEO_Const_NS,SEO_Const_Tot,SEO_WST_Bf_91,SEO_WST_91_95,SEO_WST_96_00,SEO_WST_01_05,SEO_WST_06_10,SEO_WST_11_15,SEO_WST_16_20,SEO_WST_2021,SEO_WST_NS,SEO_WST_Tot,SEO_RetT_Bf_91,SEO_RetT_91_95,SEO_RetT_96_00,SEO_RetT_01_05,SEO_RetT_06_10,SEO_RetT_11_15,SEO_RetT_16_20,SEO_RetT_2021,SEO_RetT_NS,SEO_RetT_Tot,SEO_AcFd_Bf_91,SEO_AcFd_91_95,SEO_AcFd_96_00,SEO_AcFd_01_05,SEO_AcFd_06_10,SEO_AcFd_11_15,SEO_AcFd_16_20,SEO_AcFd_2021,SEO_AcFd_NS,SEO_AcFd_Tot,SEO_TPW_Bf_91,SEO_TPW_91_95,SEO_TPW_96_00,SEO_TPW_01_05,SEO_TPW_06_10,SEO_TPW_11_15,SEO_TPW_16_20,SEO_TPW_2021,SEO_TPW_NS,SEO_TPW_Tot,SEO_IMT_Bf_91,SEO_IMT_91_95,SEO_IMT_96_00,SEO_IMT_01_05,SEO_IMT_06_10,SEO_IMT_11_15,SEO_IMT_16_20,SEO_IMT_2021,SEO_IMT_NS,SEO_IMT_Tot,SEO_FinIns_Bf_91,SEO_FinIns_91_95,SEO_FinIns_96_00,SEO_FinIns_01_05,SEO_FinIns_06_10,SEO_FinIns_11_15,SEO_FinIns_16_20,SEO_FinIns_2021,SEO_FinIns_NS,SEO_FinIns_Tot,SEO_RHRE_Bf_91,SEO_RHRE_91_95,SEO_RHRE_96_00,SEO_RHRE_01_05,SEO_RHRE_06_10,SEO_RHRE_11_15,SEO_RHRE_16_20,SEO_RHRE_2021,SEO_RHRE_NS,SEO_RHRE_Tot,SEO_ProSTS_Bf_91,SEO_ProSTS_91_95,SEO_ProSTS_96_00,SEO_ProSTS_01_05,SEO_ProSTS_06_10,SEO_ProSTS_11_15,SEO_ProSTS_16_20,SEO_ProSTS_2021,SEO_ProSTS_NS,SEO_ProSTS_Tot,SEO_AdSup_Bf_91,SEO_AdSup_91_95,SEO_AdSup_96_00,SEO_AdSup_01_05,SEO_AdSup_06_10,SEO_AdSup_11_15,SEO_AdSup_16_20,SEO_AdSup_2021,SEO_AdSup_NS,SEO_AdSup_Tot,SEO_PubAS_Bf_91,SEO_PubAS_91_95,SEO_PubAS_96_00,SEO_PubAS_01_05,SEO_PubAS_06_10,SEO_PubAS_11_15,SEO_PubAS_16_20,SEO_PubAS_2021,SEO_PubAS_NS,SEO_PubAS_Tot,SEO_EdTrn_Bf_91,SEO_EdTrn_91_95,SEO_EdTrn_96_00,SEO_EdTrn_01_05,SEO_EdTrn_06_10,SEO_EdTrn_11_15,SEO_EdTrn_16_20,SEO_EdTrn_2021,SEO_EdTrn_NS,SEO_EdTrn_Tot,SEO_HC_SA_Bf_91,SEO_HC_SA_91_95,SEO_HC_SA_96_00,SEO_HC_SA_01_05,SEO_HC_SA_06_10,SEO_HC_SA_11_15,SEO_HC_SA_16_20,SEO_HC_SA_2021,SEO_HC_SA_NS,SEO_HC_SA_Tot,SEO_ArtsR_Bf_91,SEO_ArtsR_91_95,SEO_ArtsR_96_00,SEO_ArtsR_01_05,SEO_ArtsR_06_10,SEO_ArtsR_11_15,SEO_ArtsR_16_20,SEO_ArtsR_2021,SEO_ArtsR_NS,SEO_ArtsR_Tot,SEO_OthSvs_Bf_91,SEO_OthSvs_91_95,SEO_OthSvs_96_00,SEO_OthSvs_01_05,SEO_OthSvs_06_10,SEO_OthSvs_11_15,SEO_OthSvs_16_20,SEO_OthSvs_2021,SEO_OthSvs_NS,SEO_OthSvs_Tot,SEO_IDNS_Bf_91,SEO_IDNS_91_95,SEO_IDNS_96_00,SEO_IDNS_01_05,SEO_IDNS_06_10,SEO_IDNS_11_15,SEO_IDNS_16_20,SEO_IDNS_2021,SEO_IDNS_NS,SEO_IDNS_Tot
313051380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,5,3,6,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,16,0,3,5,11,0,3,0,0,31,0,0,0,0,0,0,0,0,0,0,49,8,5,17,30,20,5,0,0,138,5,3,4,8,15,14,6,0,0,62,19,0,5,0,6,0,0,0,0,39,4,0,0,7,4,0,0,0,0,15,7,0,0,4,4,4,0,0,0,25,4,0,0,0,0,0,0,0,0,4,3,0,8,0,7,5,0,0,0,30,8,3,0,4,3,0,0,0,0,26,10,6,0,3,4,5,0,0,0,27,53,3,13,19,23,16,8,0,0,140,102,9,25,33,51,42,10,3,5,280,0,0,0,0,3,0,0,0,0,6,16,0,5,11,7,5,3,0,0,54,8,0,3,8,7,4,0,0,0,28
313051574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
313051575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,7,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,28,0,8,4,10,6,3,0,0,55,5,0,0,0,0,0,0,0,0,5,3,0,0,3,3,0,0,0,0,15,6,0,4,4,4,0,8,0,0,27,0,0,0,0,0,6,0,0,0,9,0,0,0,0,0,0,0,0,0,0,7,4,3,0,5,4,0,0,0,20,10,4,0,4,4,4,0,0,0,25,16,0,0,5,11,8,0,0,0,43,5,0,4,0,7,7,0,0,0,21,0,0,0,0,0,0,0,0,0,4,33,3,3,12,14,10,4,0,0,68,32,0,10,10,11,13,10,0,0,92,0,0,0,0,0,0,0,0,0,0,5,5,0,3,4,0,0,0,0,22,11,0,0,5,8,3,0,0,0,24
314011382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,10,6,5,11,15,3,0,0,0,51,3,0,0,0,0,0,0,0,0,6,14,7,4,10,8,6,3,0,0,44,3,0,3,12,20,4,4,0,0,47,0,0,0,0,6,0,0,0,0,9,0,0,4,0,0,0,0,0,0,11,3,0,0,3,0,0,0,0,0,13,7,0,3,4,4,5,0,0,0,29,17,3,7,12,22,3,6,0,0,70,7,0,3,5,0,5,0,0,0,18,6,0,0,3,0,0,0,0,0,12,38,0,10,10,19,9,0,0,4,91,38,17,17,18,17,8,9,0,0,115,0,0,0,0,9,0,0,0,0,8,11,0,7,6,3,0,5,0,0,41,3,0,0,0,3,0,0,0,0,15
314011383,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,6,0,7,0,0,0,0,0,0,11,0,0,0,0,4,3,0,0,0,8,20,0,9,10,11,0,10,0,0,57,6,0,0,0,0,0,0,0,0,5,10,3,0,4,9,7,7,0,0,41,5,0,6,7,11,8,4,0,0,38,19,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,5,8,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,5,22,8,6,11,10,5,0,0,0,50,10,0,4,9,6,0,3,0,0,30,9,0,0,5,0,0,0,0,0,13,3,4,0,0,0,0,0,0,0,15,9,0,0,11,9,5,0,0,0,33,3,0,0,0,0,0,0,0,0,7,7,0,0,4,0,3,0,0,0,21,6,0,0,5,4,4,0,0,0,16
314011384,0,0,0,3,0,0,0,0,0,6,4,0,0,0,0,0,0,0,0,3,10,0,0,0,0,0,0,0,0,16,0,0,0,0,3,0,0,0,0,3,16,0,7,10,0,3,0,0,0,37,0,0,0,3,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,10,7,5,0,10,6,0,0,0,0,21,0,0,0,0,0,4,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,6,6,4,5,5,0,0,0,0,0,24,3,0,0,3,0,0,0,0,0,11,0,0,0,0,0,0,0,0,3,5,15,0,0,9,0,0,0,0,0,21,7,0,0,0,5,3,3,0,0,24,3,0,3,0,0,0,0,0,0,11,0,0,0,0,0,3,0,0,0,8,0,0,3,0,0,0,0,0,0,12
314011385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,3,4,0,0,3,3,5,0,0,0,24,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,8,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,10,0,0,3,0,3,0,0,0,20,0,0,0,0,0,0,4,0,0,5,3,0,0,0,0,0,0,0,0,3,5,3,4,0,6,3,0,0,0,25,6,0,3,3,3,8,0,0,0,25,0,0,0,0,0,0,0,0,0,3,6,0,0,3,3,5,0,0,0,10,0,0,4,5,0,0,0,0,0,7
314011386,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,7,8,0,10,9,9,0,0,0,37,0,0,0,0,0,0,0,0,0,3,24,4,7,8,12,8,3,0,0,72,5,0,0,0,0,0,0,0,0,6,20,0,5,12,17,15,0,0,0,65,3,3,0,7,12,0,3,0,0,21,12,0,0,0,4,0,0,0,0,19,0,0,0,0,0,0,0,0,0,6,9,0,3,0,0,0,0,0,0,12,7,0,0,0,4,0,0,0,0,8,28,0,9,4,4,6,5,0,0,59,13,0,3,0,3,3,0,0,0,29,8,0,0,0,0,3,0,0,0,14,20,4,9,11,5,6,7,0,4,69,26,8,13,15,16,13,12,0,0,106,3,3,4,0,0,0,0,0,0,12,13,3,4,5,10,0,4,0,4,43,12,3,0,0,6,3,8,0,0,28
314011387,0,0,0,0,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,14,0,0,0,0,0,0,0,0,0,7,12,6,3,10,5,4,0,0,0,46,3,0,0,0,0,0,0,0,0,6,10,0,0,10,6,6,3,0,0,31,9,0,3,7,12,3,0,0,0,44,3,0,0,0,4,0,0,0,0,6,0,0,3,0,3,0,0,0,0,10,9,0,0,0,0,0,0,0,0,17,7,0,0,0,0,0,0,0,0,9,25,8,10,16,8,8,4,0,0,83,6,0,0,5,4,0,0,0,0,16,4,0,0,0,4,0,0,0,0,9,21,6,4,8,3,7,6,0,0,54,21,9,0,7,0,12,0,0,0,52,5,0,0,0,0,0,0,0,0,11,9,4,3,5,6,3,0,0,0,28,12,0,3,0,0,0,0,0,0,20
314021389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,10,0,9,8,14,8,0,0,0,52,0,0,0,0,0,0,0,0,0,4,7,0,4,5,7,0,0,0,0,24,3,0,0,4,6,4,3,0,0,27,6,0,0,4,0,0,3,0,0,16,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,11,4,0,0,4,0,7,5,0,0,18,7,0,0,0,4,0,0,0,0,16,4,0,0,0,0,0,0,0,0,4,37,5,11,6,15,7,7,0,5,91,19,4,16,10,21,17,3,0,0,89,0,0,0,3,0,0,0,0,0,7,4,0,0,3,3,3,3,0,0,24,0,3,0,5,0,4,0,0,0,20
314021576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,3,0,0,0,21,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,13,3,4,9,7,5,4,0,0,49,0,0,0,0,5,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6
314021577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,4,0,0,0,0,14,0,0,0,0,0,0,0,0,0,3,19,3,4,3,7,3,0,0,3,46,3,0,0,0,0,0,0,0,0,9,15,4,4,0,14,7,0,0,0,51,0,3,0,12,20,9,4,0,0,50,9,0,7,5,6,3,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,5,4,0,0,0,0,17,8,3,0,0,6,0,6,0,0,26,5,0,0,3,6,0,0,0,0,18,0,0,0,0,0,0,0,0,0,3,25,0,6,6,7,4,6,0,0,58,56,15,21,20,25,25,16,0,3,181,4,0,0,0,0,0,0,0,0,7,14,0,0,3,5,3,4,0,0,33,0,0,0,0,3,4,0,0,3,24
314021578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,9,0,4,4,14,10,0,0,0,42,0,0,0,0,0,0,0,0,0,10,7,0,3,5,12,3,3,0,0,35,0,0,4,4,10,3,6,0,0,27,7,0,0,3,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,9,4,0,0,0,3,4,0,0,0,8,7,4,0,0,7,4,0,0,0,18,4,0,0,0,0,0,0,0,0,12,3,0,0,0,0,0,0,0,0,3,25,0,16,4,21,20,11,0,0,89,8,3,0,11,21,9,3,0,0,45,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,3,0,0,8,0,0,0,0,6,5,5,0,3,20
314021579,3,0,0,0,0,4,0,0,0,9,3,0,0,0,3,0,0,0,0,9,4,0,0,4,9,5,3,0,0,26,0,0,0,0,0,0,0,0,0,0,25,4,9,23,30,12,7,0,0,111,12,0,3,0,10,5,0,0,0,30,101,22,44,81,147,100,35,0,0,538,16,0,7,32,82,53,19,0,8,207,13,0,3,4,4,4,0,0,0,31,0,0,8,8,4,5,5,0,0,24,41,7,14,30,39,34,13,0,0,182,9,4,5,11,4,4,4,0,0,46,28,4,12,28,26,27,10,0,0,149,15,4,9,7,19,4,11,0,0,71,21,4,7,0,5,0,0,0,0,47,39,7,15,20,41,34,11,0,6,163,105,10,30,58,97,67,37,0,4,409,3,0,0,8,4,9,0,0,0,28,11,4,9,7,28,12,10,0,0,88,17,5,8,13,16,20,9,0,13,102
314031391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,13,3,0,0,0,5,0,0,0,0,12,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,9,35,7,4,14,16,6,9,0,0,91,16,3,5,5,9,0,0,0,0,43,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,0,5
314031392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,8,0,6,7,7,0,0,34,0,0,0,0,0,0,0,0,0,0,19,3,3,3,11,12,3,0,0,59,0,0,0,4,0,0,0,0,0,8,26,6,12,11,17,7,5,0,0,71,0,0,0,4,7,6,0,0,0,13,4,0,0,0,0,0,0,0,0,9,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,11,0,4,5,3,0,8,0,0,31,27,8,7,13,15,6,4,0,4,78,0,0,0,5,0,0,0,0,0,11,15,3,3,6,10,10,0,0,0,46,13,0,3,4,8,4,0,0,4,41
314031393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,7,0,0,4,5,3,0,0,0,22,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,14,8,3,0,3,6,0,4,0,0,20,9,6,0,4,0,0,0,0,0,13,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,8,0,0,8,0,0,4,0,0,16,4,0,0,4,6,0,0,0,0,16,23,0,14,8,7,4,0,0,0,57,23,7,4,9,5,6,0,0,0,67,22,0,4,3,8,3,5,0,0,50,0,0,0,0,4,0,4,0,0,10,3,4,0,3,9,0,0,0,0,24,0,0,0,0,0,0,0,0,0,3
314031394,7,0,0,0,4,0,0,0,0,13,0,4,0,3,4,4,0,0,0,19,176,27,47,51,92,52,34,0,8,490,4,0,6,0,8,5,0,0,0,24,98,17,34,43,60,50,28,0,10,334,64,16,16,18,35,26,14,0,4,192,134,35,47,80,97,84,39,4,5,527,14,4,4,20,16,15,8,0,6,72,33,4,17,10,27,19,9,0,0,118,9,0,4,6,3,6,0,0,0,25,15,0,3,9,12,9,0,0,0,41,7,0,0,8,5,3,0,0,0,24,32,7,12,16,12,18,5,0,0,110,22,3,9,7,12,8,3,0,0,71,81,8,19,12,29,18,9,0,0,173,30,10,8,7,17,7,4,0,0,86,72,12,22,27,57,30,27,0,5,254,7,0,3,8,6,0,0,0,0,25,34,13,19,28,24,19,18,0,7,148,63,22,19,29,52,35,19,0,12,254
315011395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
315011396,3,0,5,0,4,3,11,0,0,25,20,3,6,3,3,6,0,0,0,36,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,0,5,0,0,13,18,0,5,0,4,0,16,0,3,52,5,0,0,0,6,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,5,4,0,0,0,0,3,0,0,0,11,21,3,12,7,5,3,0,0,0,46,9,4,0,4,6,4,0,0,0,33,13,6,4,3,4,9,5,0,3,42,3,0,0,0,0,0,0,0,0,4,6,0,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0
315011397,3,0,0,0,4,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,6,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,4,0,0,0,0,5,0,0,0,10,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
315011398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3
315011399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,4,0,0,0,0,0,0,0,11,6,0,0,0,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
315011400,19,10,3,11,6,8,22,0,3,83,9,0,0,0,0,0,0,0,0,10,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,9,6,0,6,0,5,0,4,0,0,16,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,16,4,3,8,16,8,4,0,0,49,0,0,0,0,0,0,3,0,0,6,3,0,0,0,0,4,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,14
315011401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,9,0,0,0,0,4,6,6,0,0,13,9,3,0,3,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,4,0,0,0,0,8,9,0,0,0,0,0,0,0,0,14,7,0,0,4,0,0,0,0,0,15,8,7,0,0,0,0,3,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6
315011402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,9,6,0,0,0,4,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
315011403,0,0,0,0,0,0,0,0,0,0,17,0,9,8,11,0,0,0,0,45,6,0,0,5,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,5,5,0,0,6,3,4,0,0,5,24,4,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,3,8,0,4,0,0,0,0,0,3,20,14,0,0,3,10,5,6,0,0,35,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,9,7,0,4,0,0,0,0,0,0,8
315021404,10,3,0,0,0,4,0,0,0,18,12,0,3,0,4,3,0,0,0,33,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,4,3,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,8,4,0,0,0,0,3,0,0,0,8,9,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,5,0,0,8,0,0,3,26,4,0,0,0,0,0,3,0,0,10,5,0,0,0,6,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3
