POW_SA2_CODE_2021,FTS_None_Mng,FTS_None_Pro,FTS_None_TecTW,FTS_None_CoPSW,FTS_None_ClAW,FTS_None_SWks,FTS_None_MaOpDv,FTS_None_Lab,FTS_None_IDNS,FTS_None_Tot,FTS_1_15_Mng,FTS_1_15_Pro,FTS_1_15_TecTW,FTS_1_15_CoPSW,FTS_1_15_ClAW,FTS_1_15_SWks,FTS_1_15_MaOpDv,FTS_1_15_Lab,FTS_1_15_IDNS,FTS_1_15_Tot,FTS_16_24_Mng,FTS_16_24_Pro,FTS_16_24_TecTW,FTS_16_24_CoPSW,FTS_16_24_ClAW,FTS_16_24_SWks,FTS_16_24_MaOpDv,FTS_16_24_Lab,FTS_16_24_IDNS,FTS_16_24_Tot,FTS_25_34_Mng,FTS_25_34_Pro,FTS_25_34_TecTW,FTS_25_34_CoPSW,FTS_25_34_ClAW,FTS_25_34_SWks,FTS_25_34_MaOpDv,FTS_25_34_Lab,FTS_25_34_IDNS,FTS_25_34_Tot,FTS_35_39_Mng,FTS_35_39_Pro,FTS_35_39_TecTW,FTS_35_39_CoPSW,FTS_35_39_ClAW,FTS_35_39_SWks,FTS_35_39_MaOpDv,FTS_35_39_Lab,FTS_35_39_IDNS,FTS_35_39_Tot,FTS_40_Mng,FTS_40_Pro,FTS_40_TecTW,FTS_40_CoPSW,FTS_40_ClAW,FTS_40_SWks,FTS_40_MaOpDv,FTS_40_Lab,FTS_40_IDNS,FTS_40_Tot,FTS_41_48_Mng,FTS_41_48_Pro,FTS_41_48_TecTW,FTS_41_48_CoPSW,FTS_41_48_ClAW,FTS_41_48_SWks,FTS_41_48_MaOpDv,FTS_41_48_Lab,FTS_41_48_IDNS,FTS_41_48_Tot,FTS_49ov_Mng,FTS_49ov_Pro,FTS_49ov_TecTW,FTS_49ov_CoPSW,FTS_49ov_ClAW,FTS_49ov_SWks,FTS_49ov_MaOpDv,FTS_49ov_Lab,FTS_49ov_IDNS,FTS_49ov_Tot,FTS_NS_Mng,FTS_NS_Pro,FTS_NS_TecTW,FTS_NS_CoPSW,FTS_NS_ClAW,FTS_NS_SWks,FTS_NS_MaOpDv,FTS_NS_Lab,FTS_NS_IDNS,FTS_NS_Tot,FTS_Tot_Mng,FTS_Tot_Pro,FTS_Tot_TecTW,FTS_Tot_CoPSW,FTS_Tot_ClAW,FTS_Tot_SWks,FTS_Tot_MaOpDv,FTS_Tot_Lab,FTS_Tot_Inad_des_Tot,FTS_Tot_Tot,PTS_None_Mng,PTS_None_Pro,PTS_None_TecTW,PTS_None_CoPSW,PTS_None_ClAW,PTS_None_SWks,PTS_None_MaOpDv,PTS_None_Lab,PTS_None_IDNS,PTS_None_Tot,PTS_1_15_Mng,PTS_1_15_Pro,PTS_1_15_TecTW,PTS_1_15_CoPSW,PTS_1_15_ClAW,PTS_1_15_SWks,PTS_1_15_MaOpDv,PTS_1_15_Lab,PTS_1_15_IDNS,PTS_1_15_Tot,PTS_16_24_Mng,PTS_16_24_Pro,PTS_16_24_TecTW,PTS_16_24_CoPSW,PTS_16_24_ClAW,PTS_16_24_SWks,PTS_16_24_MaOpDv,PTS_16_24_Lab,PTS_16_24_IDNS,PTS_16_24_Tot,PTS_25_34_Mng,PTS_25_34_Pro,PTS_25_34_TecTW,PTS_25_34_CoPSW,PTS_25_34_ClAW,PTS_25_34_SWks,PTS_25_34_MaOpDv,PTS_25_34_Lab,PTS_25_34_IDNS,PTS_25_34_Tot,PTS_35_39_Mng,PTS_35_39_Pro,PTS_35_39_TecTW,PTS_35_39_CoPSW,PTS_35_39_ClAW,PTS_35_39_SWks,PTS_35_39_MaOpDv,PTS_35_39_Lab,PTS_35_39_IDNS,PTS_35_39_Tot,PTS_40_Mng,PTS_40_Pro,PTS_40_TecTW,PTS_40_CoPSW,PTS_40_ClAW,PTS_40_SWks,PTS_40_MaOpDv,PTS_40_Lab,PTS_40_IDNS,PTS_40_Tot,PTS_41_48_Mng,PTS_41_48_Pro,PTS_41_48_TecTW,PTS_41_48_CoPSW,PTS_41_48_ClAW,PTS_41_48_SWks,PTS_41_48_MaOpDv,PTS_41_48_Lab,PTS_41_48_IDNS,PTS_41_48_Tot,PTS_49ov_Mng,PTS_49ov_Pro,PTS_49ov_TecTW,PTS_49ov_CoPSW,PTS_49ov_ClAW,PTS_49ov_SWks,PTS_49ov_MaOpDv,PTS_49ov_Lab,PTS_49ov_IDNS,PTS_49ov_Tot,PTS_NS_Mng,PTS_NS_Pro,PTS_NS_TecTW,PTS_NS_CoPSW,PTS_NS_ClAW,PTS_NS_SWks,PTS_NS_MaOpDv,PTS_NS_Lab,PTS_NS_IDNS,PTS_NS_Tot,PTS_Tot_Mng,PTS_Tot_Pro,PTS_Tot_TecTW,PTS_Tot_CoPSW,PTS_Tot_ClAW,PTS_Tot_SWks,PTS_Tot_MaOpDv,PTS_Tot_Lab,PTS_Tot_Inad_des_Tot,PTS_Tot_Tot
102011028,0,0,0,17,0,4,0,9,0,32,0,4,0,24,0,22,3,15,0,64,0,0,0,3,0,3,0,0,0,14,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,44,0,33,10,25,0,117,0,0,3,0,0,0,0,0,0,7,0,0,3,6,0,5,0,0,0,12,0,0,0,0,0,0,0,0,0,4,0,0,4,0,3,0,0,3,0,7,0,0,9,0,0,0,0,0,0,12,0,0,0,0,0,5,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,27,3,7,8,0,5,0,46
102011029,0,0,0,8,0,0,0,3,0,13,0,0,0,10,4,0,4,9,0,26,0,0,0,4,0,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,22,4,9,4,17,0,56,0,0,5,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,0,3,0,0,12,0,0,0,0,0,0,11,0,0,9,3,0,0,0,0,0,10,0,0,4,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,32,5,0,0,0,0,0,41
102011030,0,4,7,13,0,4,0,16,0,42,5,0,5,3,0,3,4,15,0,34,0,0,0,0,0,3,0,4,0,12,0,0,0,0,3,0,0,4,0,8,0,0,4,0,0,3,0,0,0,10,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,5,10,24,12,6,14,5,38,4,118,0,0,0,4,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,6,0,0,3,3,0,0,0,8,0,19,0,0,3,0,0,0,0,0,0,6,5,0,20,0,3,0,0,0,0,37,0,0,18,0,0,0,3,0,0,26,0,0,13,0,0,0,0,0,0,20,0,0,8,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,7,7,71,8,3,0,8,16,0,117
102011031,6,0,3,55,7,204,5,63,3,342,7,13,12,59,19,299,29,139,4,577,3,11,4,34,6,51,12,28,0,152,3,4,4,11,4,20,0,8,0,58,0,0,0,3,0,5,0,6,0,20,0,0,3,4,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,8,23,35,31,180,35,583,44,235,13,1185,0,0,15,15,0,20,3,3,0,57,0,4,0,16,0,6,0,7,0,42,0,0,13,19,3,11,0,3,0,53,3,3,4,9,0,5,3,8,0,39,7,5,17,19,12,6,0,6,0,66,0,0,21,3,0,0,0,6,0,35,0,0,7,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,15,16,76,76,25,54,7,26,0,296
102011032,8,6,3,68,3,54,5,38,0,185,3,17,11,62,23,171,26,115,0,433,8,7,8,34,19,49,16,26,0,159,0,3,3,24,14,24,6,17,0,92,0,8,4,3,3,0,0,4,0,30,0,4,0,4,0,0,0,5,0,17,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,6,0,0,5,0,0,3,3,0,4,0,3,8,21,16,52,34,204,71,304,49,204,14,949,0,0,13,6,4,4,0,5,0,38,0,7,4,12,4,13,0,8,0,48,0,0,15,0,6,11,0,11,0,38,0,9,6,14,7,4,0,5,0,47,0,11,47,5,14,0,0,3,0,89,0,5,35,3,6,0,0,0,0,59,0,3,9,4,0,0,0,4,0,25,0,5,7,0,3,0,0,0,0,20,0,0,0,0,0,0,0,0,0,3,4,44,148,50,35,42,7,24,0,358
102011033,0,0,0,3,0,0,0,6,0,7,0,0,0,5,3,4,3,16,0,29,0,0,0,6,0,3,0,0,0,5,0,0,0,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,15,3,7,5,21,0,56,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,5,0,0,4,5,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,14,0,5,0,0,0,30
102011034,0,0,0,22,0,15,0,5,0,44,4,4,0,13,3,96,34,84,0,245,0,0,0,4,0,21,0,10,0,48,0,0,0,0,0,10,0,4,0,15,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,10,44,3,148,40,97,0,358,0,0,0,4,0,3,0,3,0,9,0,0,3,3,0,3,4,5,0,15,0,0,4,5,0,3,0,0,0,14,0,0,6,3,0,0,0,0,0,15,0,0,10,4,0,0,0,0,0,13,0,0,8,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,28,18,3,7,3,9,5,78
102011035,0,0,0,9,0,0,0,0,0,9,0,3,0,5,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,18,0,0,0,4,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,4,0,0,0,0,0,0,7,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,0,0,0,0,0,16
102011036,0,0,0,8,4,7,7,11,0,37,0,3,0,14,0,61,13,52,0,149,0,0,0,11,3,21,5,15,0,51,0,0,0,0,0,5,5,8,0,22,0,0,4,5,0,3,3,0,0,8,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4,9,37,5,92,36,92,3,277,0,0,3,0,0,0,5,0,0,8,0,0,0,0,0,0,3,3,0,8,0,0,6,0,0,0,4,0,0,14,0,0,0,0,0,3,0,0,0,8,0,0,9,5,0,0,0,0,0,21,0,0,8,5,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,27,18,4,8,15,7,0,81
102011037,0,0,0,0,0,4,0,0,0,4,0,3,0,5,0,10,0,5,0,20,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,7,3,11,0,5,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,0,4,0,0,0,17
102011038,0,0,0,12,0,0,0,0,0,13,0,0,0,0,0,13,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,17,0,16,0,4,0,38,0,0,4,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,8,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,22
102011039,0,0,4,89,3,18,0,19,3,137,0,4,0,44,4,62,23,37,0,172,6,3,0,16,5,4,7,6,0,32,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,17,8,150,8,79,24,56,4,367,0,0,11,10,0,5,0,0,0,24,0,0,6,10,0,0,0,3,0,20,0,0,5,0,0,5,0,0,0,12,0,0,3,0,0,0,0,0,0,7,0,0,4,8,0,0,0,0,0,13,0,0,14,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,39,34,3,10,0,4,0,89
102011040,0,0,0,39,0,8,0,7,0,53,7,8,0,27,8,78,6,46,0,180,0,0,3,10,0,20,3,4,0,47,0,4,0,6,0,5,0,0,0,11,0,0,0,0,0,0,0,0,0,3,4,0,0,4,0,0,0,0,0,8,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,12,8,87,8,110,11,68,0,316,0,0,10,9,0,0,0,4,0,24,0,5,3,7,3,3,0,0,0,13,0,0,3,3,0,0,0,3,0,14,0,0,4,0,0,0,0,3,0,11,0,0,5,0,0,0,0,0,0,10,0,0,12,3,0,0,0,0,0,12,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,41,21,6,6,0,10,0,92
102011041,0,0,0,12,0,0,0,3,0,17,0,9,7,17,3,18,3,10,0,60,0,0,0,3,0,4,0,0,0,14,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,42,5,25,3,13,0,110,0,0,4,5,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,0,0,0,7,4,0,0,0,0,0,8,0,0,12,9,0,0,0,0,0,17,0,0,8,6,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,18,0,0,0,6,0,52
102011042,0,0,0,21,4,30,0,8,0,69,0,3,0,14,0,112,8,58,3,207,4,3,3,8,6,27,0,15,0,72,0,4,0,10,3,9,0,6,0,28,0,0,0,4,0,0,4,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,10,9,55,7,181,17,96,3,384,0,0,4,4,0,3,0,0,0,9,0,0,0,7,0,0,0,4,0,19,0,3,3,0,0,0,0,0,0,14,0,0,0,4,0,4,0,0,0,10,0,0,9,4,4,0,0,0,0,20,0,0,0,4,0,0,0,0,0,14,0,0,6,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,6,21,26,5,13,0,10,0,88
102011043,0,0,0,13,0,14,0,6,0,26,0,0,0,9,0,77,11,52,0,157,0,0,0,3,0,27,3,19,0,59,0,0,0,0,0,3,0,3,0,9,0,0,0,0,0,5,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,0,31,3,116,12,81,0,262,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,0,4,0,11,0,0,3,0,0,0,0,0,0,9,0,0,3,3,0,0,0,0,0,6,0,0,3,6,0,0,0,0,0,9,0,0,3,0,0,4,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,20,15,0,5,0,6,0,52
102021044,0,0,0,25,0,33,0,13,0,76,4,3,0,28,7,141,10,78,0,261,3,0,3,9,0,39,0,18,0,71,0,0,0,5,0,12,0,0,0,22,0,0,0,4,0,3,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,8,61,9,225,11,113,0,451,0,0,7,5,0,0,0,0,0,11,3,0,3,4,0,7,0,3,0,23,0,0,6,4,5,9,0,0,0,19,0,0,4,5,0,0,0,0,0,12,0,0,10,5,0,0,0,0,0,17,0,0,10,0,0,0,0,0,0,12,0,0,3,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,4,4,42,29,3,19,0,3,0,103
102021045,0,0,0,9,0,0,0,0,0,16,0,0,0,0,0,17,0,3,0,25,0,0,0,0,0,12,0,0,0,15,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,17,0,33,0,5,0,66,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,3,0,0,0,4,0,25
102021046,0,0,0,12,0,0,0,8,0,15,0,3,0,5,3,19,9,13,0,52,0,0,0,3,0,4,6,9,0,23,0,0,4,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,17,9,30,14,22,0,99,0,0,6,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,5,0,0,0,6,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,5,0,0,6,0,0,0,0,0,0,5,0,0,6,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,3,0,7,3,0,0,34
102021047,6,0,0,19,3,4,4,7,4,51,0,4,4,10,7,50,9,74,0,153,0,5,0,5,3,7,0,23,0,51,0,0,0,0,0,7,0,8,0,20,0,0,4,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,8,5,9,17,45,11,80,10,100,4,292,0,0,8,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,0,0,3,4,0,6,0,3,0,17,0,0,0,3,0,0,0,0,0,8,0,0,11,6,5,0,0,0,0,26,0,0,20,0,0,0,0,5,0,24,0,0,4,0,0,0,0,0,0,7,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,62,16,8,7,6,13,0,106
102021048,0,0,0,16,0,62,0,19,4,103,0,3,0,22,5,158,13,100,4,307,0,3,0,14,0,42,4,23,0,95,0,0,0,3,0,22,7,10,0,43,0,0,3,0,0,8,0,0,0,16,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,8,10,8,56,10,294,25,152,11,562,0,0,9,3,0,4,0,3,0,18,0,0,4,0,0,8,0,6,0,24,0,0,4,3,0,6,0,3,0,15,0,0,0,3,0,6,0,4,0,15,0,0,11,4,0,0,0,0,0,19,0,0,8,0,0,0,0,0,0,10,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,38,19,0,22,0,11,5,105
102021049,0,0,0,13,0,12,0,22,4,49,0,0,0,4,0,3,0,5,0,20,0,0,0,4,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,5,5,6,12,0,27,3,25,0,82,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,7,0,6,0,0,0,16
102021050,0,0,0,6,0,0,0,0,0,8,0,0,0,7,0,22,0,13,0,52,0,0,0,3,0,13,0,5,0,21,0,0,0,0,0,7,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,18,7,43,0,21,0,91,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,5,0,0,0,0,5,0,0,3,0,0,7,0,0,0,0,0,0,8,0,4,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,15,3,0,5,0,5,0,38
102021051,0,6,0,6,0,0,0,4,0,15,0,0,6,0,3,0,3,3,0,16,0,0,0,3,0,0,0,5,0,7,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,13,13,8,0,3,9,3,49,0,0,3,0,0,0,0,0,0,8,0,0,3,0,0,0,0,0,0,6,0,0,4,3,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,8,0,5,16,3,0,0,0,0,0,23,0,0,15,0,0,0,0,0,0,17,0,0,4,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,3,49,12,3,0,0,8,0,76
102021052,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,9,0,3,0,21,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,16,0,3,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,5,0,13
102021053,0,0,3,32,0,8,0,5,0,58,0,4,0,31,3,50,13,35,0,138,0,4,0,11,0,8,0,3,0,30,0,0,0,6,0,0,0,0,0,3,0,0,3,0,4,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,8,4,8,15,78,10,75,13,53,3,252,0,0,7,4,0,0,0,4,0,17,0,0,4,0,0,0,5,5,0,14,0,0,0,4,0,4,0,0,0,14,0,0,0,0,0,0,0,0,0,9,0,0,9,0,0,0,0,0,0,14,0,3,5,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,33,12,9,10,5,6,0,79
102021054,0,0,3,17,0,3,0,0,0,33,0,0,0,15,0,19,0,10,0,42,0,0,0,6,0,6,0,0,0,13,0,0,0,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,39,9,32,0,13,0,99,0,0,10,4,0,0,0,0,0,13,0,0,0,0,0,4,0,0,0,6,0,0,3,0,0,5,0,0,0,5,0,0,0,4,4,3,0,0,0,11,0,0,5,6,0,0,0,0,0,11,0,0,12,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,34,13,8,7,0,6,0,61
102021055,7,4,13,65,5,134,4,41,5,274,3,10,10,22,8,114,14,70,3,251,4,6,9,9,6,37,5,18,0,99,5,0,0,12,4,14,5,0,0,43,0,0,0,9,7,3,0,0,0,24,0,3,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,13,17,23,27,128,34,312,23,142,8,717,4,0,10,11,0,13,0,7,0,47,0,0,3,8,0,9,3,3,0,39,0,0,11,8,3,6,0,3,0,29,0,4,11,0,7,7,0,5,0,39,0,0,30,20,6,4,5,5,0,66,4,3,33,4,7,4,0,4,0,52,4,0,12,4,0,0,0,0,0,18,0,0,5,5,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,10,11,112,55,30,47,6,25,0,299
