merchant_abn,consumer_fraud,average_monthly_transactions,Median_age_persons,Median_mortgage_repay_monthly,Median_rent_weekly,Median_tot_hhd_inc_weekly,name,category_label,merchant_fraud,cwgr,bnpl_revenue
54097385985.0,0.0,116.9,18.438948995363212,1573.3858835651727,302.5502318392581,1598.6692426584234,Magna Nam Ltd,Furniture and Home Furnishing,0,0.0049034422020259,2187.0272573457582
54136363643.0,0.0,9.4,17.794871794871796,1553.9423076923076,306.2628205128205,1602.9102564102564,Mi Lorem Industries,Retail Goods,0,0.0016499019416635,928.4720875356948
54171624416.0,0.0,5.85,17.631578947368418,1487.778947368421,282.0315789473684,1524.8736842105263,Dolor Corporation,"Media and Technology, Furniture and Home Furnishing",0,0.0115868055654364,455.9750617245689
54197321846.0,0.0,246.33333333333334,18.396069364161846,1542.5824277456647,296.9477456647399,1595.0258959537573,Parturient Montes Corporation,"Media and Technology, Furniture and Home Furnishing",0,0.0346342788659892,372.75766275952446
54272781746.0,0.0,630.0,18.371075514874143,1566.182700228833,300.85235697940504,1609.7881922196796,Non Massa Institute,Retail Goods,0,0.0255258187536358,452.28155660167477
54273147353.0,0.0,9.5,17.987499999999997,1539.8125,311.7375,1587.5875,Fames Ac Limited,Services,0,0.0303967417817918,1763.5400527813892
54277261175.0,0.0,0.42857142857142855,17.75,1560.25,248.75,1508.5,In Magna PC,Retail Goods,0,-0.0304658805412774,31038.131269870544
54278310951.0,0.0,263.6190476190476,18.402762552071913,1549.5579916684937,298.3915807936856,1607.2556456917343,Nullam Institute,"Retail Goods, Furniture and Home Furnishing",0,0.0195081633489273,265.30191515623596
54291122944.0,0.0,244.52380952380952,18.362056820849965,1566.516553181498,299.7764733505518,1611.0187837520546,Ipsum Primis In Inc.,"Retail Goods, Furniture and Home Furnishing",0,0.0309791879983143,725.1779054036804
54292545196.0,0.0,2.1,18.805555555555557,1591.6666666666667,289.3333333333333,1626.1944444444443,Et Pede Inc.,Automotives,0,-0.0226266942534392,492.8499523740135
54327105512.0,0.0,133.76190476190476,18.53543979504697,1570.6579846285226,301.6122971818958,1607.197267292912,Suscipit Nonummy Fusce Inc.,Furniture and Home Furnishing,0,0.0243406122921887,1128.5228523090143
54331336835.0,0.0,26.523809523809526,18.58315334773218,1521.913606911447,290.00647948164146,1565.9438444924406,Aliquet Metus Ltd,Retail Goods,0,0.0208484776432227,415.11087724565067
54361802955.0,0.0,8.6,18.244755244755247,1620.1468531468531,305.34265734265733,1680.7272727272727,Varius Ultrices Mauris Inc.,Retail Goods,0,0.0035700168505079,877.3133840135375
54400686779.0,0.0,2.95,18.369565217391305,1556.7391304347825,317.0217391304348,1584.3478260869565,Etiam Imperdiet Ltd,Retail Goods,0,-0.0032365618431795,6111.3585290969
54429225092.0,0.0,156.95238095238096,18.50545058139535,1551.171875,299.1013808139535,1599.6845930232557,Ridiculus Mus Aenean LLP,Retail Goods,0,0.0192959834226105,350.5977150685749
54474048212.0,0.0,52.42857142857143,18.442586399108137,1556.6365663322185,301.95986622073576,1605.9163879598661,Leo Morbi Limited,Furniture and Home Furnishing,0,0.0180023806438347,55.17715444087079
54509096655.0,0.0,24.7,18.261501210653755,1561.7312348668281,301.67070217917677,1617.493946731235,Ac LLP,Media and Technology,0,0.012074769737616,545.4636425553506
54528548574.0,0.0,5.1,19.290697674418603,1412.6976744186047,275.0348837209302,1511.4883720930231,Consectetuer Rhoncus Institute,Furniture and Home Furnishing,0,-0.0122977258268429,415.80549047472266
54550134954.0,0.0,1715.6666666666667,18.40014589343148,1562.7083789250307,301.2479193607215,1604.7329155475977,Tempor Diam Dictum Company,Furniture and Home Furnishing,0,0.0223131676608627,134.48711716708488
54611298155.0,0.0,57.666666666666664,18.53692614770459,1567.2734530938123,305.3043912175649,1589.8323353293413,Tortor Dictum Corp.,Retail Goods,0,0.0224779224429911,6484.809076731093
54654230431.0,0.0,37.80952380952381,18.420353982300888,1538.6578171091446,297.60914454277287,1585.995575221239,Malesuada Vel Venenatis Limited,Retail Goods,0,0.0225746266476107,149.8852937526363
54687916328.0,0.0,32.476190476190474,18.003490401396164,1544.5828970331588,303.02966841186736,1609.9842931937173,Ligula Nullam PC,Retail Goods,0,0.024452734367734,1537.337436637064
54702673300.0,0.0,33.80952380952381,18.814940577249573,1574.6383701188456,302.77758913412566,1591.62818336163,Maecenas Mi Industries,Furniture and Home Furnishing,0,0.0146977798807914,3133.876602780053
54705111450.0,0.0,312.3809523809524,18.30516862170088,1568.098973607038,301.471224340176,1615.8836143695014,Eleifend Non Inc.,Retail Goods,0,0.0218128219813698,347.0452790843908
54751110960.0,0.0,9.35,18.619999999999997,1559.4266666666667,300.46,1613.7333333333333,Nec Malesuada LLP,Furniture and Home Furnishing,0,0.0020034318429154,850.7841277170405
54762063900.0,0.0,2.05,18.705882352941174,1548.5882352941176,313.4117647058824,1608.2058823529412,Eu Erat Corp.,Furniture and Home Furnishing,0,-0.0147091289671245,2428.757443720636
54785263912.0,0.0,9.761904761904763,19.520958083832333,1394.7305389221558,269.3832335329341,1475.7844311377246,Eget Tincidunt Dui LLC,Automotives,0,0.0148231352263152,19980.61925064152
54790190524.0,0.0,0.8947368421052632,16.6875,1551.75,309.4375,1592.0,Ac Ltd,Media and Technology,0,-0.0235866682321318,22606.392645179225
54860127682.0,0.0,1.6,18.357142857142854,1546.9285714285713,302.9642857142857,1594.5,Laoreet Posuere Enim Limited,Retail Goods,0,0.0016975752518757,129340.02720656428
54874856789.0,0.0,686.8571428571429,18.328582083367863,1548.263114278611,298.40341427032405,1605.5278859700009,Euismod Urna Incorporated,Retail Goods,0,0.023202356244278,394.2080920389858
54893491429.0,0.0,6.55,18.617391304347827,1567.3565217391304,299.5913043478261,1546.391304347826,Rutrum Eu Incorporated,Retail Goods,0,0.0006821021303886,6671.093552670214
54900312378.0,0.0,20.4,18.05952380952381,1577.4642857142858,307.05059523809524,1622.3809523809523,Non Ante Bibendum PC,Retail Goods,0,0.0126492210035686,2061.300389934099
54907027470.0,0.0,11.5,18.80748663101604,1572.2299465240642,286.72192513368987,1644.668449197861,Euismod Corp.,Media and Technology,0,0.0100984985948651,1365.623257569852
54923508125.0,0.0,70.14285714285714,18.717011128775837,1563.5158982511923,300.7647058823529,1584.6923688394277,Ullamcorper Duis Corporation,Furniture and Home Furnishing,0,0.0376622295273409,1985.9312601244756
54966031548.0,0.0,55.57142857142857,18.059855521155832,1577.6501547987616,300.6047471620227,1605.5841073271413,Donec Nibh Corporation,Automotives,0,0.024471868947447,332.90709548107776
54988683231.0,0.0,21.55,18.44931506849315,1561.1205479452055,294.82191780821915,1618.3616438356164,Nibh Donec Ltd,Retail Goods,0,0.0044749209923196,889.8521502671482
54994826109.0,0.0,25.55,18.522458628841605,1566.6879432624114,303.1536643026005,1605.5200945626477,Augue Ut Industries,Retail Goods,0,0.0182865385541983,180.2515670050217
55023001789.0,0.0,24.714285714285715,18.874715261958997,1560.7927107061503,296.63097949886105,1601.382687927107,Fermentum Inc.,Services,0,0.0224154722747134,386.1853519953006
55039720870.0,0.0,8.7,18.22222222222222,1544.5416666666667,295.65277777777777,1574.736111111111,Dignissim Magna PC,Media and Technology,0,0.0280952838213688,763.0221829932647
55069630872.0,0.0,270.5238095238095,18.338532883642493,1573.6053962900505,302.76285834738616,1620.299957841484,A Nunc Corp.,"Retail Goods, Furniture and Home Furnishing",0,0.0390221587104395,926.2259872995612
55090181035.0,0.0,196.04761904761904,18.432840150855817,1541.5854366115464,296.554105018857,1599.8027270089933,Dictum Ultricies Ltd,Media and Technology,0,0.0362624242476596,1906.4682037984446
55092047467.0,0.0,1.0,16.53333333333333,1614.0,339.6666666666667,1752.8,Lectus Justo Incorporated,Retail Goods,0,-0.0208407275525339,19032.114984799726
55094723224.0,0.0,162.47619047619048,18.515510630881842,1562.0582084349949,301.80585569884977,1605.252004182642,Nulla Facilisi Associates,Media and Technology,0,0.0190547916480607,192.61635892125878
55096581107.0,0.0,6.4,16.672566371681413,1560.5398230088495,303.353982300885,1606.1504424778761,Sagittis Associates,Media and Technology,0,-0.0006947251757265,1448.8960379481377
55101569426.0,0.0,22.761904761904763,19.009661835748794,1519.0531400966183,292.93961352657004,1563.8599033816424,Suspendisse Ltd,Media and Technology,0,0.0083276388570301,901.6242642766836
55123279982.0,0.0,101.04761904761905,18.325976230899833,1570.9767968307867,299.36728919071874,1614.8602150537633,Luctus Lobortis Class Institute,Media and Technology,0,0.0584497491389039,625.461788442184
55132869928.0,0.0,86.19047619047619,18.560475875743556,1565.8750826173166,300.14540647719764,1607.9980171844018,Curae Institute,Retail Goods,0,0.017169073965229,437.769222656339
55179323922.0,0.0,76.8,18.29817605075337,1551.0911974623316,301.9238699444885,1606.3957176843776,Aliquet Phasellus Fermentum Associates,Retail Goods,0,-0.0001431780916844,188.15991552150294
55193751157.0,0.0,4.65,19.36904761904762,1668.095238095238,319.25,1676.0595238095239,Rhoncus Proin PC,Furniture and Home Furnishing,0,0.0025753655731495,11125.390846172575
55270512213.0,0.0,8.1,18.701492537313435,1608.9179104477612,303.82835820895525,1663.8955223880596,Mauris Molestie Corp.,"Retail Goods, Furniture and Home Furnishing",0,0.0047674282966401,786.4448096634322
55279811979.0,0.0,21.38095238095238,18.601063829787236,1494.813829787234,289.843085106383,1581.401595744681,Natoque Penatibus Et Corporation,"Retail Goods, Furniture and Home Furnishing",0,0.0216982444103679,2471.024114918816
55294337974.0,0.0,193.38095238095238,18.591503267973856,1562.420083184789,301.32323232323233,1610.2376708259062,Tristique Senectus Et Ltd,Furniture and Home Furnishing,0,0.022297269734157,428.25312195960174
55306842177.0,0.0,23.904761904761905,18.27751196172249,1562.6985645933014,301.05023923444975,1609.6076555023924,Aliquam Iaculis Lacus Foundation,Furniture and Home Furnishing,0,0.0125732073127602,13066.79282590801
55306852930.0,0.0,1.5714285714285714,17.56666666666667,1387.7,284.1,1460.8333333333333,Pede Nunc LLC,Retail Goods,0,-0.0298855056052395,3410.598511600115
55307299248.0,0.0,56.76190476190476,18.544147843942504,1585.3439425051336,305.06468172484597,1631.8316221765913,Praesent Luctus Curabitur Industries,Retail Goods,0,0.0123507736255832,455.1768181787393
55325186693.0,0.0,112.0,18.604401228249742,1528.2993858751279,295.6054247697032,1596.5926305015353,Aliquam Nisl Corporation,Retail Goods,0,0.0362668523440787,404.6041942658796
55348614885.0,0.0,22.3,18.68279569892473,1586.225806451613,307.46774193548384,1606.8091397849462,Tortor Nunc LLC,Retail Goods,0,0.0108338692623868,2471.988175828638
55402538421.0,0.0,17.85,18.798657718120808,1535.0671140939598,290.98322147651004,1599.6275167785234,Orci Ut Semper Incorporated,Furniture and Home Furnishing,0,0.0025584871810271,19579.26427332144
55403018592.0,0.0,0.6666666666666666,32.0,799.0,232.5,806.5,Elit Limited,Retail Goods,0,0.0,44056.375553665
55407818029.0,0.0,3.45,18.83050847457627,1436.8135593220338,282.7118644067797,1467.9322033898304,Imperdiet LLP,Media and Technology,0,-0.0066721070525129,15271.680840781903
55417076134.0,0.0,428.4761904761905,18.46082213649062,1562.494213116935,299.8649727284821,1606.1434082745777,Posuere Enim Nisl PC,Media and Technology,0,0.0255593509909803,705.1064242605311
55430629945.0,0.0,289.23809523809524,18.2613322822231,1578.9954670871107,303.17540402049667,1617.1968860859283,Metus Facilisis Associates,Retail Goods,0,0.0275468251810238,365.63661184494595
55433932875.0,0.0,66.35,18.515901060070668,1546.4178445229682,298.88339222614843,1599.155477031802,Nullam Vitae Diam PC,Services,0,0.0047140416201443,19.959572440071188
55446764764.0,0.0,63.714285714285715,18.62885662431942,1568.291288566243,303.13248638838473,1612.8566243194193,Turpis Nulla Incorporated,Furniture and Home Furnishing,0,0.033869208401617,905.2711703428138
55501929396.0,0.0,361.42857142857144,18.43935604876524,1567.241794310722,299.43763676148797,1607.8147858705845,Mauris Sagittis Corp.,Furniture and Home Furnishing,0,0.0281697311740682,662.5434958046742
55555661470.0,0.0,0.5,18.5,1440.75,301.25,1463.5,Nullam Scelerisque LLC,Retail Goods,0,0.0,26075.454046960378
55559667703.0,0.0,81.42857142857143,18.124914207275225,1576.1702127659576,302.6245710363761,1606.4543582704187,Quis Incorporated,Retail Goods,0,0.0205081221592626,6724.8419015315185
55562579755.0,0.0,51.476190476190474,18.520951302378258,1559.713476783692,299.9614949037373,1588.3204983012458,Enim Curabitur Massa Foundation,"Retail Goods, Furniture and Home Furnishing",0,0.0155118494954995,2482.7716004685985
55586008544.0,0.0,10.6,18.68131868131868,1533.3736263736264,300.6373626373626,1560.7967032967033,Eleifend Egestas Ltd,Retail Goods,0,0.0251914117910989,1511.599941818312
55597122840.0,0.0,101.04761904761905,18.465546218487397,1574.3781512605042,299.6173669467787,1596.4593837535015,Cursus Nunc Mauris Ltd,"Retail Goods, Furniture and Home Furnishing",0,0.0296742870590864,462.5029762023021
55622580330.0,0.0,1.6499999999999997,18.125,1532.1666666666667,277.5833333333333,1651.2916666666667,Lacus LLP,"Retail Goods, Furniture and Home Furnishing",0,0.0042722870667055,40.30533101722045
55641364241.0,0.0,5.6,17.51685393258427,1650.808988764045,304.86516853932585,1556.5505617977528,Duis Volutpat PC,"Retail Goods, Furniture and Home Furnishing",0,0.0046691682770252,2551.6299083736208
55646417663.0,0.0,11.761904761904763,18.014354066985646,1552.1866028708134,302.0,1596.7464114832535,Nisi Cum LLC,Services,0,0.0168943993327561,1801.6050987164488
55661978105.0,0.0,16.952380952380953,18.446308724832214,1536.3825503355704,293.9731543624161,1574.6275167785234,Lectus Convallis Est LLC,Retail Goods,0,0.0264653826055325,8453.579642060278
55670302206.0,0.0,30.75,17.94851485148515,1616.0257425742575,306.8871287128713,1627.8871287128713,Nulla Donec Ltd,Furniture and Home Furnishing,0,0.0014283701031765,62.413371088971985
55702861356.0,0.0,1.105263157894737,17.166666666666664,1597.388888888889,309.6111111111111,1615.1666666666667,Donec Feugiat Metus Associates,Furniture and Home Furnishing,0,-0.0258518927060424,2407.1425594548523
55749740446.0,0.0,2.9500000000000006,17.895833333333336,1546.9375,292.8958333333333,1607.7083333333333,Sagittis Semper Nam Consulting,Retail Goods,0,-0.0079195011030105,3741.2521136706846
55778594682.0,0.0,188.66666666666666,18.55901737567406,1560.5440383463151,298.57130017974833,1589.419113241462,Auctor Nunc Consulting,"Retail Goods, Media and Technology",0,0.023227703904957,215.52198249362397
55828706874.0,0.0,26.65,18.4070796460177,1532.5818584070796,295.33849557522126,1592.2942477876106,Eget Venenatis A Incorporated,Retail Goods,0,-0.0028009466595938,3511.038129219513
55842128301.0,0.0,192.9047619047619,18.33244444444444,1536.5976296296296,297.9908148148148,1600.5469629629629,A Ultricies Adipiscing LLC,Retail Goods,0,0.030547073968018,1537.7218536704122
55844327847.0,0.0,17.80952380952381,17.824840764331213,1598.4585987261146,307.57643312101914,1630.4554140127389,Ipsum Ac Mi Associates,Automotives,0,0.0322913819757897,563.194991551316
55878420190.0,0.0,5.2,18.6875,1550.95,299.925,1625.5125,Ultrices Mauris PC,Furniture and Home Furnishing,0,0.005115049706466,2616.8452701286596
55883454313.0,0.0,24.2,18.43170731707317,1566.680487804878,297.9951219512195,1620.2170731707317,Vitae Orci Phasellus Foundation,Services,0,0.0003911184575222,73.17596868486272
55902748589.0,0.0,1.35,20.08,1485.32,271.84,1498.72,Sociis Natoque Penatibus Associates,Furniture and Home Furnishing,0,0.0034541963581222,5217.237243943578
55948741668.0,0.0,16.4,18.894927536231883,1603.7789855072465,308.3369565217391,1632.927536231884,Orci Sem Eget Foundation,"Retail Goods, Media and Technology",0,0.0028171948891522,206.80890053400225
55955609006.0,0.0,154.0,18.65098917506532,1544.9555804404629,295.9324374766704,1584.3322135125047,Nec Enim Nunc LLP,Media and Technology,0,0.0245112124753907,424.2302208895977
55958301764.0,0.0,122.42857142857142,18.655988857938716,1538.506035283194,298.32404828226555,1595.8458681522748,Eget Magna Ltd,Media and Technology,0,0.0344634594172714,1511.9294500772478
55997183965.0,0.0,1.75,16.96666666666667,1764.3666666666666,350.73333333333335,1748.5666666666666,Quam Elementum At LLP,Retail Goods,0,-0.0081082040699536,4519.963108226294
56002073911.0,0.0,5.5,18.26744186046512,1574.1279069767443,312.5232558139535,1654.6976744186047,Sapien Cras Dolor LLC,Furniture and Home Furnishing,0,0.0047912838916992,274.945724278483
56014638362.0,0.0,4.65,18.555555555555557,1519.3950617283951,276.08641975308643,1570.2345679012346,Laoreet Libero Foundation,"Retail Goods, Furniture and Home Furnishing",0,0.0035731779654655,2766.425185623353
56018978883.0,0.0,1.1,16.5625,1741.0,340.75,1764.4375,Egestas Fusce Aliquet Institute,Media and Technology,0,-0.0167510633399446,4774.847329640211
56023220219.0,0.0,1.5,20.592592592592595,1556.6666666666667,326.3333333333333,1572.1851851851852,Nam Interdum Company,Retail Goods,0,0.0038951562143647,1157.6785765909967
56030772622.0,0.0,9.0,17.568345323741006,1653.3956834532373,325.56115107913666,1684.4388489208634,Sem Vitae Corp.,Retail Goods,0,-0.0055801678277004,1219.1833730591395
56139017231.0,0.0,14.8,19.333333333333336,1496.6516853932585,295.4269662921348,1541.2659176029963,Nec Mollis Vitae PC,Retail Goods,0,0.0136541397449172,5016.468893059851
56140067651.0,0.0,2.142857142857143,17.897435897435898,1328.128205128205,261.8205128205128,1546.4102564102564,Nullam Ut Limited,Retail Goods,0,-0.0069334314560763,5169.932000234876
56144254367.0,0.0,257.0,18.521139296840232,1552.9272363150867,298.1150422785937,1599.7087227414331,Erat Etiam Vestibulum LLP,Retail Goods,0,0.0213989516194064,777.2184226786964
56191979620.0,0.0,3.4,17.586206896551722,1545.6724137931035,289.4310344827586,1571.4655172413793,Non Sollicitudin PC,Media and Technology,0,-0.0080053781358826,10790.691894039837
56204411255.0,0.0,8.45,18.138888888888886,1543.7777777777778,303.19444444444446,1561.0902777777778,Mauris Vel Turpis Corporation,Retail Goods,0,0.0079117757538293,6508.363109193241
56210484274.0,0.0,10.55,18.153846153846153,1543.3351648351647,304.77472527472526,1584.0824175824175,Eget Odio PC,Media and Technology,0,0.0155112465756235,345.8318222701032
56236492160.0,0.0,15.0,18.43181818181818,1671.2878787878788,313.7765151515151,1652.7916666666667,Arcu Ac Industries,"Media and Technology, Furniture and Home Furnishing",0,9.179993915320316e-05,3059.6054156208847
56259793520.0,0.0,9.857142857142858,17.623595505617978,1655.3932584269662,319.0,1626.2303370786517,Ligula Aliquam Inc.,Retail Goods,0,0.0123778990570659,921.5769609831185
56341925306.0,0.0,79.19047619047619,18.216509775524983,1600.9572773352643,307.9514844315713,1635.7067342505431,Dolor Sit Company,"Retail Goods, Media and Technology",0,0.0236134453428942,559.3583569389442
56347643455.0,0.0,6.3,18.123809523809527,1438.5428571428572,284.34285714285716,1539.7714285714285,Sem Magna Nec Associates,Retail Goods,0,-0.0011914340156377,10008.749169952296
56429066925.0,0.0,25.9,18.61483253588517,1579.2894736842106,298.4952153110048,1598.8923444976076,Porta LLP,Furniture and Home Furnishing,0,0.0123613237476041,6710.8171655616425
56439821700.0,0.0,30.047619047619047,18.059730250481692,1555.8381502890174,299.3872832369942,1605.131021194605,Ipsum Curabitur LLP,Media and Technology,0,0.014104937360279,313.13002896272855
56463450814.0,0.0,10.95,17.67231638418079,1660.5593220338983,311.2881355932203,1694.045197740113,Lacus Varius LLC,Retail Goods,0,-0.004416351668386,1102.1200409941641
56479646937.0,0.0,1.7058823529411764,17.652173913043477,1565.5652173913043,310.39130434782606,1740.1304347826087,Curabitur Vel LLC,Retail Goods,0,0.001008294453028,3727.208470652293
56482885504.0,0.0,4.8,18.156626506024097,1508.433734939759,300.26506024096386,1604.3253012048192,Libero Morbi Company,"Retail Goods, Media and Technology",0,-0.0159876361338939,278.74645136075515
56488744658.0,0.0,2.7999999999999994,18.583333333333336,1620.125,310.2291666666667,1647.0,Imperdiet Ullamcorper LLC,Automotives,0,-0.0118765128062275,36253.376360604045
56489374516.0,0.0,25.714285714285715,18.331848552338528,1577.369710467706,301.47438752783967,1606.9153674832962,Aliquam Tincidunt Institute,Retail Goods,0,0.0436204890413207,5227.619558906312
56490929085.0,0.0,15.55,19.32421875,1602.01171875,308.64453125,1605.07421875,Ipsum Nunc LLP,Furniture and Home Furnishing,0,0.0142442446159671,609.1853415673925
56519940783.0,0.0,13.5,18.339285714285715,1491.1339285714287,290.8080357142857,1595.0669642857142,Malesuada Limited,Retail Goods,0,-0.0036572139491292,213.2098675826398
56530958295.0,0.0,12.25,19.1609756097561,1590.8682926829267,301.4780487804878,1593.2146341463415,Pede Et LLC,Furniture and Home Furnishing,0,0.0013031027908187,13422.171778437374
56554875815.0,0.0,1.631578947368421,18.708333333333336,1396.1666666666667,277.5,1671.0,Ipsum Porta Elit Limited,Retail Goods,0,-0.0018307617790839,74131.07238254925
56559128138.0,0.0,101.42857142857143,18.547552054023633,1554.1159257175013,298.6122678671919,1602.4406302757457,Nec Tempus Mauris LLC,Automotives,0,0.0181016443500099,1292.1820513718858
56597561444.0,0.0,0.65,14.0,1279.3333333333333,258.3333333333333,1445.7777777777778,Eget Volutpat Corp.,Automotives,0,-0.0042481247277597,4314.031288428004
56624752594.0,0.0,21.25,18.011461318051573,1542.111747851003,299.7048710601719,1598.6905444126076,Tincidunt Vehicula Corp.,Furniture and Home Furnishing,0,0.007057635828122,14707.762239495862
56626211479.0,0.0,206.85714285714286,18.58393551973319,1537.4038354641468,294.88271261812116,1592.7740411339632,Dignissim Maecenas Ornare Associates,Retail Goods,0,0.0278990989826726,175.950839752901
56659127324.0,0.0,11.190476190476188,18.56345177664975,1476.8629441624366,287.28426395939084,1576.5837563451776,Mattis Cras Institute,"Retail Goods, Furniture and Home Furnishing",0,0.0133850086131346,650.8952460282512
56680601741.0,0.0,21.55,18.167138810198303,1539.5977337110482,296.9773371104816,1621.1076487252124,Lectus Ante Corp.,"Retail Goods, Media and Technology",0,-0.0008196257170279,358.6986916030596
56683290946.0,0.0,9.9,19.049999999999997,1634.76875,307.38125,1621.88125,Duis Mi LLC,Retail Goods,0,-0.0105603413070143,286.5989803577527
56709391097.0,0.0,17.0,18.86021505376344,1525.236559139785,294.4121863799283,1552.9068100358422,Aliquam Enim Foundation,Services,0,0.0181051744063891,2227.1810775779236
56723208962.0,0.0,206.33333333333334,18.570093457943926,1560.097031335899,299.868884002199,1598.952721275426,Risus Donec Associates,Retail Goods,0,0.0242862716798786,116.71458408648857
56727542957.0,0.0,10.25,18.63095238095238,1554.9583333333333,309.3511904761905,1584.4464285714287,Phasellus In Ltd,Media and Technology,0,-0.0030216567668573,560.3023034554168
56729951690.0,0.0,69.33333333333333,18.56270627062706,1563.6633663366338,301.9909240924092,1606.2706270627064,Quam Corporation,Furniture and Home Furnishing,0,0.0176242448809116,3125.8167416496735
56738316313.0,0.0,1.05,18.555555555555557,1382.111111111111,275.1666666666667,1520.8333333333333,Sollicitudin A LLP,Retail Goods,0,-0.0130989911493384,24031.76942978761
56738437245.0,0.0,2.1,18.333333333333336,1733.6944444444443,325.5833333333333,1668.9166666666667,Fringilla Corp.,Retail Goods,0,-0.0079151445743544,2022.190766080824
56762458844.0,0.0,173.04761904761904,18.515141430948418,1554.0772046589018,297.7467554076539,1599.75074875208,In Inc.,Services,0,0.0233578037018842,358.23334576758737
56766066037.0,0.0,0.5,15.5,1348.0,255.0,1425.0,Nam Corp.,Media and Technology,0,0.0,18726.749237518048
56779111060.0,0.0,22.55,18.645604395604394,1548.0357142857142,303.0,1619.7527472527472,Elit Curabitur Institute,Retail Goods,0,0.0172001512926935,10010.203317147832
56796074347.0,0.0,2.95,17.795918367346935,1431.2448979591836,289.2857142857143,1503.2448979591836,Aliquam Institute,Furniture and Home Furnishing,0,0.0091075636278339,3813.542635572824
56796971172.0,0.0,171.52380952380952,18.330711242215664,1606.8915109800066,306.579809898394,1627.0714519829564,Enim Non Nisi Corporation,Retail Goods,0,0.0234352945443077,2402.4446351665024
56806164521.0,0.0,1.368421052631579,18.450000000000003,1653.8,258.75,1520.1,Tempor Augue Ac Foundation,Retail Goods,0,-0.0161830595673915,31026.6129890836
56829863713.0,0.0,27.75,18.481012658227847,1609.5189873417721,309.35021097046416,1624.1223628691982,Nascetur Ridiculus Corp.,"Media and Technology, Furniture and Home Furnishing",0,0.0001485690123352,2700.1682594212925
56879961531.0,0.0,13.75,18.537444933920703,1509.7621145374449,287.52863436123346,1587.6828193832598,Per LLP,"Retail Goods, Furniture and Home Furnishing",0,0.0174529954513518,1379.887228738522
56923368251.0,0.0,8.1,18.558139534883722,1449.2015503875969,283.7519379844961,1543.015503875969,Eget Lacus Mauris Institute,Retail Goods,0,0.0024423434255276,1040.852864709131
56939946451.0,0.0,1.35,19.64,1558.28,305.72,1650.48,Neque Et Corporation,Retail Goods,0,-0.0223445743843849,3693.5092196507835
56945094143.0,0.0,7.35,19.30708661417323,1458.4173228346456,284.6771653543307,1515.267716535433,Rutrum Justo Foundation,Retail Goods,0,0.0027469535799264,18304.368849207433
56945597985.0,0.0,841.6190476190476,18.455612071888773,1553.3685995252629,298.3377416073245,1598.1385554425228,Sem LLP,Media and Technology,0,0.0210234474969051,254.9801301243437
56946407125.0,0.0,1243.1904761904761,18.425100843417674,1555.1991657499084,299.0713237990466,1602.4850568390173,Quisque Fringilla Limited,"Media and Technology, Furniture and Home Furnishing",0,0.0264108223492336,222.64833935534395
56993545247.0,0.0,5.799999999999999,19.596153846153847,1551.7403846153845,304.65384615384613,1546.8653846153845,Integer Vitae LLP,"Retail Goods, Furniture and Home Furnishing",0,0.0215355802422478,1081.4681037235543
57011992135.0,0.0,90.47619047619048,18.21351863550221,1557.4276689829437,297.7542640555906,1603.499052432091,Nam Ac Ltd,"Media and Technology, Furniture and Home Furnishing",0,0.0412936874829623,351.54463705528457
57021295485.0,0.0,171.9047619047619,18.281806196440343,1584.3322346736982,304.63974950560316,1617.4340804218853,Enim Etiam Imperdiet Limited,Media and Technology,0,0.0264300647208772,459.4731731662562
57079678065.0,0.0,33.6,18.78175313059034,1575.1574239713775,304.6422182468694,1590.1001788908766,Hendrerit Donec Limited,"Retail Goods, Media and Technology",0,0.001251846011572,6.070786905225867
57082085511.0,0.0,12.6,18.53982300884956,1538.9646017699115,297.8008849557522,1597.5884955752213,Euismod Est Ltd,Furniture and Home Furnishing,0,0.0014086072836727,6759.744597632134
57083783235.0,0.0,130.38095238095238,18.31422222222222,1578.332,305.04488888888886,1611.6226666666666,Dignissim Magna A LLC,Furniture and Home Furnishing,0,0.018755951492086,85.85113437663654
57093429717.0,0.0,45.142857142857146,18.382653061224488,1541.0982142857142,300.4579081632653,1602.8176020408164,Ac Turpis Associates,"Retail Goods, Furniture and Home Furnishing",0,0.015011634067938,831.3081155976125
57223200264.0,0.0,23.9,18.47103274559194,1595.345088161209,312.3350125944584,1635.7229219143576,Massa Suspendisse Corp.,Retail Goods,0,0.0027634259496953,1084.2279766777708
57230218402.0,0.0,3.25,19.20754716981132,1540.8867924528302,303.35849056603774,1534.2075471698113,Interdum Feugiat Foundation,Retail Goods,0,-0.015205200789396,1557.143054623812
57253456204.0,0.0,51.904761904761905,18.02224694104561,1607.0211345939933,303.61957730812014,1620.3704115684093,A Malesuada Associates,Retail Goods,0,0.0238143544845321,7511.889072044456
57289898526.0,0.0,398.6666666666667,18.450128241664295,1564.4509831860928,300.73624964377314,1609.1637218580793,Mi Felis Adipiscing LLC,Retail Goods,0,0.0251997594732642,467.52361899597616
57391651605.0,0.0,54.142857142857146,18.864893617021274,1532.127659574468,292.5468085106383,1587.0382978723405,Dictum Mi Associates,Services,0,0.0523960757992914,182.37081120025366
57405729081.0,0.0,318.2857142857143,18.319815012451087,1547.7175382426183,297.6696905016008,1599.477410174315,Augue Corporation,Retail Goods,0,0.0249756051397938,315.87659091662
